over,ball,current_score,wickets,balls_remaining,runs_last_5_overs,final_score
4,5,23,0,90,23,105
4,6,23,0,89,23,105
5,1,24,0,88,24,105
5,2,24,0,87,24,105
5,3,28,0,86,28,105
5,4,29,0,85,28,105
5,5,29,0,84,28,105
5,6,30,0,83,25,105
6,1,32,0,82,23,105
6,2,32,0,81,23,105
6,3,32,0,80,23,105
6,4,32,0,79,22,105
6,5,33,0,78,22,105
6,6,34,0,77,23,105
7,1,34,0,76,23,105
7,2,35,0,75,20,105
7,3,35,0,74,19,105
7,4,35,0,73,19,105
7,5,36,0,72,20,105
7,6,37,0,71,20,105
8,1,38,0,70,21,105
8,2,38,0,69,21,105
8,3,39,0,68,21,105
8,4,40,0,67,21,105
8,5,41,0,66,22,105
8,6,42,0,65,22,105
9,1,43,0,64,23,105
9,2,45,0,63,23,105
9,3,45,0,62,22,105
9,4,45,0,61,22,105
9,5,46,0,60,23,105
9,6,50,0,59,27,105
10,1,50,0,58,26,105
10,2,50,0,57,26,105
10,3,51,0,56,23,105
10,4,51,0,55,22,105
10,5,51,0,54,22,105
10,6,51,0,53,21,105
11,1,51,0,52,19,105
11,2,53,0,51,21,105
11,3,54,0,50,22,105
11,4,54,0,49,22,105
11,5,54,0,48,21,105
11,6,54,0,47,20,105
12,1,56,0,46,22,105
12,2,56,0,45,21,105
12,3,56,0,44,21,105
12,4,56,0,43,21,105
12,5,56,0,42,20,105
12,6,56,0,41,19,105
13,1,57,0,40,19,105
13,2,57,0,39,19,105
13,3,58,0,38,19,105
13,4,58,0,37,18,105
13,5,59,0,36,18,105
13,6,59,0,35,17,105
14,1,59,0,34,16,105
14,2,60,0,33,15,105
14,3,60,0,32,15,105
14,4,61,0,31,16,105
14,5,62,0,30,16,105
14,6,63,0,29,13,105
15,1,64,0,28,14,105
15,2,64,0,27,14,105
15,3,65,0,26,14,105
15,4,66,0,25,15,105
15,5,70,0,24,19,105
15,6,70,0,23,19,105
16,1,70,0,22,19,105
16,2,72,0,21,19,105
16,3,74,0,20,20,105
16,4,74,0,19,20,105
16,5,75,0,18,21,105
16,6,75,0,17,21,105
17,1,76,0,16,20,105
17,2,76,0,15,20,105
17,3,77,0,14,21,105
17,4,81,0,13,25,105
17,5,82,0,12,26,105
17,6,82,0,11,26,105
18,1,86,0,10,29,105
18,2,86,0,9,29,105
18,3,88,0,8,30,105
18,4,92,0,7,34,105
18,5,92,0,6,33,105
18,6,93,0,5,34,105
19,1,94,0,4,35,105
19,2,95,0,3,35,105
19,3,95,0,2,35,105
19,4,96,0,1,35,105
19,5,99,0,0,37,105
19,6,105,0,-1,42,105
0,1,0,0,119,0,129
0,2,4,0,118,4,129
0,3,8,0,117,8,129
0,4,9,0,116,9,129
0,5,10,0,115,10,129
0,6,10,0,114,10,129
1,1,10,0,113,10,129
1,2,11,0,112,11,129
1,3,11,0,111,11,129
1,4,13,0,110,13,129
1,5,13,0,109,13,129
1,6,13,0,108,13,129
2,1,13,0,107,13,129
2,2,13,0,106,13,129
2,3,13,0,105,13,129
2,4,13,0,104,13,129
2,5,13,0,103,13,129
2,6,17,0,102,17,129
3,1,17,0,101,17,129
3,2,17,0,100,17,129
3,3,17,0,99,17,129
3,4,17,0,98,17,129
3,5,19,0,97,19,129
3,6,19,0,96,19,129
4,1,19,0,95,19,129
4,2,19,0,94,19,129
4,3,19,0,93,19,129
4,4,19,0,92,19,129
4,5,19,0,91,19,129
4,6,19,0,90,19,129
5,1,19,0,89,19,129
5,2,20,0,88,16,129
5,3,26,0,87,18,129
5,4,32,0,86,23,129
5,5,33,0,85,23,129
5,6,33,0,84,23,129
6,1,35,0,83,25,129
6,2,35,0,82,24,129
6,3,40,0,81,29,129
6,4,40,0,80,27,129
6,5,40,0,79,27,129
6,6,44,0,78,31,129
6,7,44,0,77,31,129
7,1,45,0,76,32,129
7,2,45,0,75,32,129
7,3,46,0,74,33,129
7,4,47,0,73,34,129
7,5,47,0,72,30,129
7,6,48,0,71,31,129
8,1,48,0,70,31,129
8,2,48,0,69,31,129
8,3,49,0,68,32,129
8,4,49,0,67,30,129
8,5,50,0,66,31,129
8,6,52,0,65,33,129
9,1,53,0,64,34,129
9,2,54,0,63,35,129
9,3,54,0,62,35,129
9,4,54,0,61,35,129
9,5,55,0,60,36,129
9,6,56,0,59,37,129
10,1,56,0,58,36,129
10,2,56,0,57,30,129
10,3,60,0,56,28,129
10,4,60,0,55,27,129
10,5,61,0,54,28,129
10,6,62,0,53,27,129
11,1,62,0,52,27,129
11,2,66,0,51,26,129
11,3,67,0,50,27,129
11,4,68,0,49,28,129
11,5,68,0,48,24,129
11,6,68,0,47,24,129
12,1,70,0,46,25,129
12,2,71,0,45,26,129
12,3,72,0,44,26,129
12,4,73,0,43,26,129
12,5,74,0,42,27,129
12,6,76,0,41,28,129
13,1,77,0,40,29,129
13,2,78,0,39,30,129
13,3,79,0,38,30,129
13,4,79,0,37,30,129
13,5,79,0,36,29,129
13,6,79,0,35,27,129
13,7,79,0,34,26,129
14,1,81,0,33,27,129
14,2,82,0,32,28,129
14,3,83,0,31,29,129
14,4,84,0,30,29,129
14,5,85,0,29,29,129
14,6,89,0,28,33,129
15,1,90,0,27,34,129
15,2,90,0,26,30,129
15,3,91,0,25,31,129
15,4,91,0,24,30,129
15,5,91,0,23,29,129
15,6,91,0,22,29,129
16,1,95,0,21,29,129
16,2,95,0,20,28,129
16,3,96,0,19,28,129
16,4,96,0,18,28,129
16,5,97,0,17,29,129
16,6,98,0,16,28,129
16,7,99,0,15,28,129
17,1,99,0,14,27,129
17,2,99,0,13,26,129
17,3,100,0,12,26,129
17,4,101,0,11,25,129
17,5,102,0,10,25,129
17,6,102,0,9,24,129
17,7,103,0,8,24,129
18,1,104,0,7,25,129
18,2,104,0,6,25,129
18,3,107,0,5,28,129
18,4,108,0,4,29,129
18,5,108,0,3,27,129
18,6,109,0,2,27,129
18,7,110,0,1,27,129
19,1,116,0,0,32,129
19,2,122,0,-1,37,129
19,3,122,0,-2,33,129
19,4,128,0,-3,38,129
19,5,128,0,-4,38,129
19,6,129,0,-5,38,129
0,1,0,0,119,0,175
0,2,0,0,118,0,175
0,3,0,0,117,0,175
0,4,1,0,116,1,175
0,5,1,0,115,1,175
0,6,1,0,114,1,175
1,1,2,0,113,2,175
1,2,2,0,112,2,175
1,3,2,0,111,2,175
1,4,3,0,110,3,175
1,5,9,0,109,9,175
1,6,13,0,108,13,175
2,1,13,0,107,13,175
2,2,13,0,106,13,175
2,3,13,0,105,13,175
2,4,14,0,104,14,175
2,5,20,0,103,20,175
2,6,20,0,102,20,175
3,1,21,0,101,21,175
3,2,21,0,100,21,175
3,3,22,0,99,22,175
3,4,26,0,98,26,175
3,5,27,0,97,27,175
3,6,33,0,96,33,175
4,1,33,0,95,33,175
4,2,33,0,94,33,175
4,3,34,0,93,34,175
4,4,34,0,92,34,175
4,5,34,0,91,34,175
4,6,34,0,90,34,175
5,1,34,0,89,34,175
5,2,38,0,88,38,175
5,3,42,0,87,42,175
5,4,43,0,86,42,175
5,5,43,0,85,42,175
5,6,43,0,84,42,175
6,1,43,0,83,41,175
6,2,43,0,82,41,175
6,3,43,0,81,41,175
6,4,43,0,80,40,175
6,5,43,0,79,34,175
6,6,43,0,78,30,175
7,1,44,0,77,31,175
7,2,45,0,76,32,175
7,3,49,0,75,36,175
7,4,50,0,74,36,175
7,5,51,0,73,31,175
7,6,52,0,72,32,175
8,1,52,0,71,31,175
8,2,53,0,70,32,175
8,3,54,0,69,32,175
8,4,54,0,68,28,175
8,5,54,0,67,27,175
8,6,58,0,66,25,175
9,1,62,0,65,29,175
9,2,63,0,64,30,175
9,3,64,0,63,30,175
9,4,65,0,62,31,175
9,5,67,0,61,33,175
9,6,68,0,60,34,175
10,1,68,0,59,34,175
10,2,69,0,58,31,175
10,3,69,0,57,27,175
10,4,69,0,56,26,175
10,5,69,0,55,26,175
10,6,75,0,54,32,175
11,1,76,0,53,33,175
11,2,76,0,52,33,175
11,3,77,0,51,34,175
11,4,78,0,50,35,175
11,5,79,0,49,36,175
11,6,79,0,48,36,175
12,1,80,0,47,36,175
12,2,80,0,46,35,175
12,3,81,0,45,32,175
12,4,81,0,44,31,175
12,5,82,0,43,31,175
12,6,86,0,42,34,175
13,1,92,0,41,40,175
13,2,94,0,40,41,175
13,3,100,0,39,46,175
13,4,104,0,38,50,175
13,5,105,0,37,51,175
13,6,107,0,36,49,175
14,1,113,0,35,51,175
14,2,119,0,34,56,175
14,3,125,0,33,61,175
14,4,131,0,32,66,175
14,5,131,0,31,64,175
14,6,132,0,30,64,175
15,1,138,0,29,70,175
15,2,138,0,28,69,175
15,3,139,0,27,70,175
15,4,139,0,26,70,175
15,5,140,0,25,71,175
15,6,141,0,24,66,175
16,1,145,0,23,69,175
16,2,145,0,22,69,175
16,3,151,0,21,74,175
16,4,153,0,20,75,175
16,5,154,0,19,75,175
16,6,154,0,18,75,175
17,1,155,0,17,75,175
17,2,157,0,16,77,175
17,3,158,0,15,77,175
17,4,158,0,14,77,175
17,5,162,0,13,80,175
17,6,163,0,12,77,175
18,1,163,0,11,71,175
18,2,164,0,10,70,175
18,3,165,0,9,65,175
18,4,166,0,8,62,175
18,5,168,0,7,63,175
18,6,169,0,6,62,175
18,7,170,0,5,57,175
19,1,170,0,4,51,175
19,2,170,0,3,45,175
19,3,171,0,2,40,175
19,4,172,0,1,41,175
19,5,173,0,0,41,175
19,6,175,0,-1,37,175
0,1,1,0,119,1,158
0,2,1,0,118,1,158
0,3,1,0,117,1,158
0,4,7,0,116,7,158
0,5,7,0,115,7,158
0,6,7,0,114,7,158
1,1,7,0,113,7,158
1,2,7,0,112,7,158
1,3,7,0,111,7,158
1,4,8,0,110,8,158
1,5,9,0,109,9,158
1,6,13,0,108,13,158
2,1,17,0,107,17,158
2,2,19,0,106,19,158
2,3,19,0,105,19,158
2,4,19,0,104,19,158
2,5,20,0,103,20,158
2,6,20,0,102,20,158
3,1,24,0,101,24,158
3,2,24,0,100,24,158
3,3,25,0,99,25,158
3,4,25,0,98,25,158
3,5,26,0,97,26,158
3,6,26,0,96,26,158
4,1,32,0,95,32,158
4,2,32,0,94,32,158
4,3,32,0,93,32,158
4,4,33,0,92,33,158
4,5,34,0,91,34,158
4,6,40,0,90,40,158
5,1,44,0,89,43,158
5,2,45,0,88,44,158
5,3,45,0,87,44,158
5,4,49,0,86,42,158
5,5,49,0,85,42,158
5,6,50,0,84,43,158
5,7,50,0,83,43,158
6,1,51,0,82,44,158
6,2,52,0,81,45,158
6,3,53,0,80,45,158
6,4,54,0,79,45,158
6,5,58,0,78,45,158
6,6,58,0,77,41,158
7,1,58,0,76,39,158
7,2,59,0,75,40,158
7,3,60,0,74,41,158
7,4,61,0,73,41,158
7,5,62,0,72,42,158
7,6,63,0,71,39,158
8,1,65,0,70,41,158
8,2,65,0,69,40,158
8,3,67,0,68,42,158
8,4,68,0,67,42,158
8,5,68,0,66,42,158
8,6,69,0,65,37,158
9,1,71,0,64,39,158
9,2,71,0,63,39,158
9,3,75,0,62,42,158
9,4,76,0,61,42,158
9,5,76,0,60,36,158
9,6,77,0,59,33,158
10,1,77,0,58,32,158
10,2,78,0,57,33,158
10,3,78,0,56,29,158
10,4,80,0,55,31,158
10,5,81,0,54,31,158
10,6,83,0,53,33,158
11,1,84,0,52,33,158
11,2,85,0,51,33,158
11,3,86,0,50,33,158
11,4,88,0,49,34,158
11,5,91,0,48,33,158
11,6,91,0,47,33,158
11,7,91,0,46,33,158
12,1,91,0,45,32,158
12,2,91,0,44,31,158
12,3,92,0,43,31,158
12,4,92,0,42,30,158
12,5,93,0,41,30,158
12,6,93,0,40,28,158
13,1,93,0,39,28,158
13,2,93,0,38,26,158
13,3,96,0,37,28,158
13,4,97,0,36,29,158
13,5,97,0,35,28,158
13,6,97,0,34,26,158
14,1,103,0,33,32,158
14,2,104,0,32,29,158
14,3,105,0,31,29,158
14,4,105,0,30,29,158
14,5,109,0,29,32,158
14,6,110,0,28,33,158
15,1,116,0,27,38,158
15,2,117,0,26,39,158
15,3,118,0,25,38,158
15,4,118,0,24,37,158
15,5,118,0,23,35,158
15,6,118,0,22,34,158
16,1,124,0,21,39,158
16,2,125,0,20,39,158
16,3,126,0,19,38,158
16,4,130,0,18,39,158
16,5,131,0,17,40,158
16,6,131,0,16,40,158
17,1,132,0,15,41,158
17,2,132,0,14,41,158
17,3,133,0,13,41,158
17,4,135,0,12,43,158
17,5,141,0,11,48,158
17,6,142,0,10,49,158
18,1,142,0,9,49,158
18,2,142,0,8,49,158
18,3,142,0,7,46,158
18,4,146,0,6,49,158
18,5,147,0,5,50,158
18,6,150,0,4,53,158
19,1,151,0,3,48,158
19,2,151,0,2,47,158
19,3,155,0,1,50,158
19,4,157,0,0,52,158
19,5,158,0,-1,49,158
19,6,158,0,-2,48,158
0,1,0,0,119,0,80
0,2,0,0,118,0,80
0,3,0,0,117,0,80
0,4,0,0,116,0,80
0,5,1,0,115,1,80
0,6,2,0,114,2,80
1,1,2,0,113,2,80
1,2,3,0,112,3,80
1,3,3,0,111,3,80
1,4,3,0,110,3,80
1,5,4,0,109,4,80
1,6,4,0,108,4,80
1,7,4,0,107,4,80
2,1,4,0,106,4,80
2,2,4,0,105,4,80
2,3,4,0,104,4,80
2,4,5,0,103,5,80
2,5,6,0,102,6,80
2,6,7,0,101,7,80
2,7,8,0,100,8,80
2,8,8,0,99,8,80
3,1,9,0,98,9,80
3,2,9,0,97,9,80
3,3,9,0,96,9,80
3,4,9,0,95,9,80
3,5,9,0,94,9,80
3,6,10,0,93,10,80
4,1,10,0,92,10,80
4,2,11,0,91,11,80
4,3,12,0,90,12,80
4,4,14,0,89,14,80
4,5,14,0,88,14,80
4,6,14,0,87,14,80
4,7,14,0,86,14,80
4,8,15,0,85,14,80
5,1,16,0,84,14,80
5,2,17,0,83,15,80
5,3,17,0,82,14,80
5,4,17,0,81,14,80
5,5,17,0,80,14,80
5,6,18,0,79,14,80
6,1,19,0,78,15,80
6,2,19,0,77,15,80
6,3,19,0,76,15,80
6,4,19,0,75,15,80
6,5,19,0,74,15,80
6,6,20,0,73,15,80
7,1,20,0,72,14,80
7,2,21,0,71,14,80
7,3,21,0,70,13,80
7,4,21,0,69,13,80
7,5,21,0,68,12,80
7,6,21,0,67,12,80
8,1,21,0,66,12,80
8,2,21,0,65,12,80
8,3,21,0,64,12,80
8,4,21,0,63,11,80
8,5,21,0,62,11,80
8,6,21,0,61,10,80
9,1,21,0,60,9,80
9,2,23,0,59,9,80
9,3,23,0,58,9,80
9,4,23,0,57,9,80
9,5,24,0,56,10,80
9,6,24,0,55,9,80
10,1,24,0,54,8,80
10,2,24,0,53,7,80
10,3,24,0,52,7,80
10,4,24,0,51,7,80
10,5,24,0,50,7,80
10,6,25,0,49,7,80
11,1,25,0,48,6,80
11,2,25,0,47,6,80
11,3,26,0,46,7,80
11,4,26,0,45,7,80
11,5,26,0,44,7,80
11,6,26,0,43,6,80
12,1,26,0,42,6,80
12,2,27,0,41,6,80
12,3,27,0,40,6,80
12,4,29,0,39,8,80
12,5,29,0,38,8,80
12,6,31,0,37,10,80
13,1,35,0,36,14,80
13,2,35,0,35,14,80
13,3,38,0,34,17,80
13,4,38,0,33,17,80
13,5,38,0,32,17,80
13,6,38,0,31,17,80
14,1,42,0,30,21,80
14,2,42,0,29,19,80
14,3,44,0,28,21,80
14,4,45,0,27,22,80
14,5,46,0,26,22,80
14,6,46,0,25,22,80
15,1,46,0,24,22,80
15,2,47,0,23,23,80
15,3,47,0,22,23,80
15,4,47,0,21,23,80
15,5,48,0,20,24,80
15,6,48,0,19,23,80
16,1,54,0,18,29,80
16,2,55,0,17,30,80
16,3,55,0,16,29,80
16,4,56,0,15,30,80
16,5,56,0,14,30,80
16,6,60,0,13,34,80
16,7,60,0,12,34,80
17,1,62,0,11,35,80
17,2,68,0,10,41,80
17,3,69,0,9,40,80
17,4,69,0,8,40,80
17,5,69,0,7,38,80
17,6,70,0,6,35,80
18,1,70,0,5,35,80
18,2,70,0,4,32,80
18,3,71,0,3,33,80
18,4,75,0,2,37,80
18,5,77,0,1,39,80
18,6,77,0,0,35,80
19,1,77,0,-1,35,80
19,2,77,0,-2,33,80
19,3,78,0,-3,33,80
19,4,78,0,-4,32,80
19,5,78,0,-5,32,80
19,6,79,0,-6,33,80
19,7,80,0,-7,33,80
0,1,1,0,119,1,152
0,2,5,0,118,5,152
0,3,6,0,117,6,152
0,4,6,0,116,6,152
0,5,9,0,115,9,152
0,6,9,0,114,9,152
1,1,10,0,113,10,152
1,2,10,0,112,10,152
1,3,11,0,111,11,152
1,4,12,0,110,12,152
1,5,13,0,109,13,152
1,6,14,0,108,14,152
2,1,16,0,107,16,152
2,2,16,0,106,16,152
2,3,20,0,105,20,152
2,4,20,0,104,20,152
2,5,20,0,103,20,152
2,6,20,0,102,20,152
3,1,21,0,101,21,152
3,2,21,0,100,21,152
3,3,21,0,99,21,152
3,4,25,0,98,25,152
3,5,26,0,97,26,152
3,6,26,0,96,26,152
4,1,27,0,95,27,152
4,2,27,0,94,27,152
4,3,28,0,93,28,152
4,4,32,0,92,32,152
4,5,32,0,91,32,152
4,6,32,0,90,32,152
5,1,36,0,89,35,152
5,2,37,0,88,32,152
5,3,37,0,87,31,152
5,4,37,0,86,31,152
5,5,37,0,85,28,152
5,6,38,0,84,29,152
6,1,39,0,83,29,152
6,2,41,0,82,31,152
6,3,41,0,81,30,152
6,4,47,0,80,35,152
6,5,48,0,79,35,152
6,6,49,0,78,35,152
7,1,49,0,77,33,152
7,2,51,0,76,35,152
7,3,55,0,75,35,152
7,4,56,0,74,36,152
7,5,57,0,73,37,152
7,6,58,0,72,38,152
8,1,60,0,71,39,152
8,2,61,0,70,40,152
8,3,63,0,69,42,152
8,4,67,0,68,42,152
8,5,67,0,67,41,152
8,6,67,0,66,41,152
9,1,67,0,65,40,152
9,2,67,0,64,40,152
9,3,68,0,63,40,152
9,4,68,0,62,36,152
9,5,74,0,61,42,152
9,6,75,0,60,43,152
10,1,79,0,59,43,152
10,2,80,0,58,43,152
10,3,80,0,57,43,152
10,4,81,0,56,44,152
10,5,81,0,55,44,152
10,6,81,0,54,43,152
11,1,82,0,53,43,152
11,2,83,0,52,42,152
11,3,83,0,51,42,152
11,4,83,0,50,36,152
11,5,84,0,49,36,152
11,6,85,0,48,36,152
12,1,85,0,47,36,152
12,2,86,0,46,35,152
12,3,86,0,45,31,152
12,4,90,0,44,34,152
12,5,91,0,43,34,152
12,6,91,0,42,33,152
13,1,92,0,41,32,152
13,2,93,0,40,32,152
13,3,97,0,39,34,152
13,4,99,0,38,32,152
13,5,99,0,37,32,152
13,6,103,0,36,36,152
14,1,105,0,35,38,152
14,2,106,0,34,39,152
14,3,107,0,33,39,152
14,4,108,0,32,40,152
14,5,109,0,31,35,152
14,6,109,0,30,34,152
14,7,111,0,29,32,152
14,8,112,0,28,32,152
15,1,113,0,27,33,152
15,2,113,0,26,32,152
15,3,113,0,25,32,152
15,4,114,0,24,33,152
15,5,114,0,23,32,152
15,6,116,0,22,33,152
15,7,117,0,21,34,152
16,1,118,0,20,35,152
16,2,119,0,19,35,152
16,3,120,0,18,35,152
16,4,121,0,17,36,152
16,5,125,0,16,39,152
16,6,129,0,15,43,152
17,1,129,0,14,39,152
17,2,130,0,13,39,152
17,3,130,0,12,39,152
17,4,131,0,11,39,152
17,5,132,0,10,39,152
17,6,133,0,9,36,152
18,1,133,0,8,34,152
18,2,135,0,7,36,152
18,3,136,0,6,33,152
18,4,137,0,5,32,152
18,5,141,0,4,35,152
18,6,142,0,3,35,152
19,1,143,0,2,35,152
19,2,144,0,1,35,152
19,3,145,0,0,36,152
19,4,146,0,-1,35,152
19,5,147,0,-2,35,152
19,6,148,0,-3,35,152
19,7,152,0,-4,39,152
0,1,0,0,119,0,146
0,2,0,0,118,0,146
0,3,4,0,117,4,146
0,4,8,0,116,8,146
0,5,9,0,115,9,146
0,6,11,0,114,11,146
0,7,13,0,113,13,146
1,1,17,0,112,17,146
1,2,18,0,111,18,146
1,3,18,0,110,18,146
1,4,18,0,109,18,146
1,5,19,0,108,19,146
1,6,20,0,107,20,146
2,1,21,0,106,21,146
2,2,21,0,105,21,146
2,3,21,0,104,21,146
2,4,22,0,103,22,146
2,5,24,0,102,24,146
2,6,28,0,101,28,146
2,7,29,0,100,29,146
3,1,29,0,99,29,146
3,2,33,0,98,33,146
3,3,34,0,97,34,146
3,4,34,0,96,34,146
3,5,38,0,95,38,146
3,6,42,0,94,42,146
4,1,42,0,93,42,146
4,2,42,0,92,42,146
4,3,43,0,91,43,146
4,4,44,0,90,44,146
4,5,44,0,89,44,146
4,6,44,0,88,44,146
5,1,44,0,87,40,146
5,2,45,0,86,37,146
5,3,46,0,85,37,146
5,4,46,0,84,35,146
5,5,47,0,83,34,146
5,6,47,0,82,30,146
6,1,47,0,81,29,146
6,2,53,0,80,35,146
6,3,59,0,79,41,146
6,4,61,0,78,42,146
6,5,63,0,77,43,146
6,6,64,0,76,43,146
7,1,68,0,75,47,146
7,2,74,0,74,53,146
7,3,75,0,73,53,146
7,4,76,0,72,52,146
7,5,77,0,71,49,146
7,6,77,0,70,48,146
8,1,79,0,69,50,146
8,2,80,0,68,47,146
8,3,81,0,67,47,146
8,4,81,0,66,47,146
8,5,81,0,65,43,146
8,6,85,0,64,43,146
9,1,86,0,63,44,146
9,2,87,0,62,45,146
9,3,89,0,61,46,146
9,4,89,0,60,45,146
9,5,89,0,59,45,146
9,6,89,0,58,45,146
10,1,90,0,57,46,146
10,2,92,0,56,47,146
10,3,93,0,55,47,146
10,4,94,0,54,48,146
10,5,94,0,53,47,146
10,6,96,0,52,49,146
11,1,97,0,51,50,146
11,2,98,0,50,45,146
11,3,99,0,49,40,146
11,4,101,0,48,40,146
11,5,102,0,47,39,146
11,6,103,0,46,39,146
12,1,104,0,45,36,146
12,2,105,0,44,31,146
12,3,105,0,43,30,146
12,4,107,0,42,31,146
12,5,108,0,41,31,146
12,6,108,0,40,31,146
13,1,109,0,39,30,146
13,2,109,0,38,29,146
13,3,109,0,37,28,146
13,4,109,0,36,28,146
13,5,109,0,35,28,146
13,6,109,0,34,24,146
14,1,109,0,33,23,146
14,2,115,0,32,28,146
14,3,116,0,31,27,146
14,4,117,0,30,28,146
14,5,118,0,29,29,146
14,6,118,0,28,29,146
15,1,118,0,27,28,146
15,2,119,0,26,27,146
15,3,119,0,25,26,146
15,4,120,0,24,26,146
15,5,122,0,23,28,146
15,6,122,0,22,26,146
16,1,123,0,21,26,146
16,2,123,0,20,25,146
16,3,124,0,19,25,146
16,4,124,0,18,23,146
16,5,127,0,17,25,146
16,6,128,0,16,25,146
17,1,129,0,15,25,146
17,2,129,0,14,24,146
17,3,130,0,13,25,146
17,4,131,0,12,24,146
17,5,132,0,11,24,146
17,6,133,0,10,25,146
18,1,134,0,9,25,146
18,2,138,0,8,29,146
18,3,138,0,7,29,146
18,4,142,0,6,33,146
18,5,143,0,5,34,146
18,6,144,0,4,35,146
19,1,144,0,3,35,146
19,2,145,0,2,30,146
19,3,145,0,1,29,146
19,4,145,0,0,28,146
19,5,145,0,-1,27,146
19,6,146,0,-2,28,146
0,1,2,0,119,2,70
0,2,4,0,118,4,70
0,3,4,0,117,4,70
0,4,4,0,116,4,70
0,5,5,0,115,5,70
0,6,5,0,114,5,70
0,7,6,0,113,6,70
0,8,6,0,112,6,70
0,9,7,0,111,7,70
1,1,7,0,110,7,70
1,2,11,0,109,11,70
1,3,11,0,108,11,70
1,4,11,0,107,11,70
1,5,11,0,106,11,70
1,6,11,0,105,11,70
2,1,12,0,104,12,70
2,2,13,0,103,13,70
2,3,17,0,102,17,70
2,4,18,0,101,18,70
2,5,18,0,100,18,70
2,6,18,0,99,18,70
2,7,18,0,98,18,70
3,1,18,0,97,18,70
3,2,18,0,96,18,70
3,3,18,0,95,18,70
3,4,18,0,94,18,70
3,5,18,0,93,18,70
3,6,18,0,92,18,70
4,1,18,0,91,18,70
4,2,19,0,90,19,70
4,3,19,0,89,17,70
4,4,19,0,88,15,70
4,5,21,0,87,17,70
4,6,21,0,86,17,70
4,7,21,0,85,16,70
5,1,21,0,84,16,70
5,2,22,0,83,16,70
5,3,22,0,82,16,70
5,4,22,0,81,15,70
5,5,24,0,80,17,70
5,6,26,0,79,15,70
6,1,26,0,78,15,70
6,2,26,0,77,15,70
6,3,27,0,76,16,70
6,4,28,0,75,17,70
6,5,28,0,74,16,70
6,6,28,0,73,15,70
7,1,28,0,72,11,70
7,2,28,0,71,10,70
7,3,32,0,70,14,70
7,4,32,0,69,14,70
7,5,32,0,68,14,70
7,6,32,0,67,14,70
8,1,32,0,66,14,70
8,2,34,0,65,16,70
8,3,34,0,64,16,70
8,4,38,0,63,20,70
8,5,38,0,62,20,70
8,6,38,0,61,20,70
8,7,38,0,60,19,70
9,1,38,0,59,19,70
9,2,38,0,58,19,70
9,3,38,0,57,17,70
9,4,42,0,56,21,70
9,5,42,0,55,21,70
9,6,42,0,54,21,70
10,1,42,0,53,20,70
10,2,42,0,52,20,70
10,3,42,0,51,20,70
10,4,42,0,50,18,70
10,5,42,0,49,16,70
10,6,42,0,48,16,70
11,1,43,0,47,17,70
11,2,43,0,46,16,70
11,3,43,0,45,15,70
11,4,44,0,44,16,70
11,5,44,0,43,16,70
11,6,45,0,42,17,70
12,1,46,0,41,18,70
12,2,46,0,40,14,70
12,3,46,0,39,14,70
12,4,46,0,38,14,70
12,5,46,0,37,14,70
12,6,46,0,36,14,70
12,7,46,0,35,12,70
13,1,47,0,34,13,70
13,2,47,0,33,9,70
13,3,47,0,32,9,70
13,4,48,0,31,10,70
13,5,49,0,30,11,70
13,6,49,0,29,11,70
14,1,49,0,28,11,70
14,2,49,0,27,11,70
14,3,49,0,26,7,70
14,4,50,0,25,8,70
14,5,51,0,24,9,70
14,6,51,0,23,9,70
14,7,51,0,22,9,70
15,1,51,0,21,9,70
15,2,52,0,20,10,70
15,3,52,0,19,10,70
15,4,52,0,18,10,70
15,5,52,0,17,9,70
15,6,53,0,16,10,70
16,1,53,0,15,10,70
16,2,53,0,14,9,70
16,3,55,0,13,11,70
16,4,55,0,12,10,70
16,5,55,0,11,9,70
16,6,55,0,10,9,70
17,1,56,0,9,10,70
17,2,57,0,8,11,70
17,3,58,0,7,12,70
17,4,59,0,6,13,70
17,5,60,0,5,14,70
17,6,60,0,4,13,70
18,1,60,0,3,13,70
18,2,61,0,2,14,70
18,3,61,0,1,13,70
18,4,62,0,0,13,70
18,5,63,0,-1,14,70
18,6,65,0,-2,16,70
19,1,66,0,-3,17,70
19,2,67,0,-4,18,70
19,3,68,0,-5,18,70
19,4,68,0,-6,17,70
19,5,69,0,-7,18,70
19,6,70,0,-8,19,70
0,1,0,0,119,0,80
0,2,0,0,118,0,80
0,3,1,0,117,1,80
0,4,1,0,116,1,80
0,5,1,0,115,1,80
0,6,1,0,114,1,80
1,1,1,0,113,1,80
1,2,1,0,112,1,80
1,3,1,0,111,1,80
1,4,1,0,110,1,80
1,5,1,0,109,1,80
1,6,2,0,108,2,80
2,1,2,0,107,2,80
2,2,2,0,106,2,80
2,3,2,0,105,2,80
2,4,2,0,104,2,80
2,5,2,0,103,2,80
2,6,2,0,102,2,80
3,1,6,0,101,6,80
3,2,8,0,100,8,80
3,3,9,0,99,9,80
3,4,9,0,98,9,80
3,5,10,0,97,10,80
3,6,10,0,96,10,80
3,7,10,0,95,10,80
4,1,14,0,94,14,80
4,2,14,0,93,14,80
4,3,14,0,92,14,80
4,4,14,0,91,14,80
4,5,14,0,90,14,80
4,6,14,0,89,14,80
5,1,14,0,88,14,80
5,2,18,0,87,17,80
5,3,18,0,86,17,80
